,max_temp,min_temp,pres,date,lat,long
1083,30.93,15.08,0.12,2006-10-01,-31.5307248,-58.2492951
1084,29.68,19.02,0.04,2006-10-02,-31.5307248,-58.2492951
1085,29.22,18.81,0.0,2006-10-03,-31.5307248,-58.2492951
1086,29.98,20.25,0.27,2006-10-04,-31.5307248,-58.2492951
1087,24.64,13.75,30.14,2006-10-05,-31.5307248,-58.2492951
1088,21.97,8.87,0.0,2006-10-06,-31.5307248,-58.2492951
1089,24.1,12.58,0.0,2006-10-07,-31.5307248,-58.2492951
1090,24.66,11.16,0.0,2006-10-08,-31.5307248,-58.2492951
1091,27.56,12.27,0.0,2006-10-09,-31.5307248,-58.2492951
1092,28.17,17.12,10.81,2006-10-10,-31.5307248,-58.2492951
1093,27.22,17.6,2.46,2006-10-11,-31.5307248,-58.2492951
1094,27.75,15.32,0.02,2006-10-12,-31.5307248,-58.2492951
1095,30.15,18.71,0.0,2006-10-13,-31.5307248,-58.2492951
1096,28.34,17.64,11.14,2006-10-14,-31.5307248,-58.2492951
1097,24.27,15.45,0.07,2006-10-15,-31.5307248,-58.2492951
1098,23.96,10.09,0.0,2006-10-16,-31.5307248,-58.2492951
1099,25.71,12.08,0.0,2006-10-17,-31.5307248,-58.2492951
1100,26.35,14.91,0.02,2006-10-18,-31.5307248,-58.2492951
1101,25.16,12.35,0.0,2006-10-19,-31.5307248,-58.2492951
1102,25.65,12.16,0.0,2006-10-20,-31.5307248,-58.2492951
1103,28.84,13.79,0.0,2006-10-21,-31.5307248,-58.2492951
1104,31.69,14.23,0.0,2006-10-22,-31.5307248,-58.2492951
1105,31.96,16.61,0.0,2006-10-23,-31.5307248,-58.2492951
1106,35.2,20.58,0.0,2006-10-24,-31.5307248,-58.2492951
1107,33.25,22.73,0.02,2006-10-25,-31.5307248,-58.2492951
1108,30.65,14.64,0.1,2006-10-26,-31.5307248,-58.2492951
1109,24.99,15.7,3.31,2006-10-27,-31.5307248,-58.2492951
1110,28.69,15.09,0.0,2006-10-28,-31.5307248,-58.2492951
1111,27.5,18.97,54.66,2006-10-29,-31.5307248,-58.2492951
1112,25.02,16.1,0.28,2006-10-30,-31.5307248,-58.2492951
1113,25.4,18.18,6.24,2006-10-31,-31.5307248,-58.2492951
1114,25.79,16.82,0.02,2006-11-01,-31.5307248,-58.2492951
1115,28.01,14.8,0.0,2006-11-02,-31.5307248,-58.2492951
1116,26.35,17.25,0.04,2006-11-03,-31.5307248,-58.2492951
1117,25.45,13.76,0.24,2006-11-04,-31.5307248,-58.2492951
1118,24.9,16.96,30.98,2006-11-05,-31.5307248,-58.2492951
1119,25.6,17.78,18.62,2006-11-06,-31.5307248,-58.2492951
1120,24.06,12.39,0.0,2006-11-07,-31.5307248,-58.2492951
1121,21.33,9.63,0.0,2006-11-08,-31.5307248,-58.2492951
1122,23.96,10.67,0.0,2006-11-09,-31.5307248,-58.2492951
1123,26.82,11.29,0.0,2006-11-10,-31.5307248,-58.2492951
1124,27.16,14.33,0.04,2006-11-11,-31.5307248,-58.2492951
1125,28.24,16.8,0.0,2006-11-12,-31.5307248,-58.2492951
1126,31.75,17.88,0.0,2006-11-13,-31.5307248,-58.2492951
1127,32.84,18.73,0.0,2006-11-14,-31.5307248,-58.2492951
1128,33.43,21.43,0.0,2006-11-15,-31.5307248,-58.2492951
1129,31.78,19.59,19.28,2006-11-16,-31.5307248,-58.2492951
1130,21.61,16.65,21.75,2006-11-17,-31.5307248,-58.2492951
1131,21.77,14.52,3.44,2006-11-18,-31.5307248,-58.2492951
1132,23.65,13.52,0.26,2006-11-19,-31.5307248,-58.2492951
1133,25.05,12.65,0.0,2006-11-20,-31.5307248,-58.2492951
1134,29.17,14.82,0.0,2006-11-21,-31.5307248,-58.2492951
1135,31.01,17.41,0.0,2006-11-22,-31.5307248,-58.2492951
1136,32.65,19.54,0.0,2006-11-23,-31.5307248,-58.2492951
1137,31.89,20.92,0.01,2006-11-24,-31.5307248,-58.2492951
1138,30.49,19.96,0.13,2006-11-25,-31.5307248,-58.2492951
1139,29.6,20.71,0.67,2006-11-26,-31.5307248,-58.2492951
1140,26.13,18.36,14.0,2006-11-27,-31.5307248,-58.2492951
1141,24.64,17.47,5.84,2006-11-28,-31.5307248,-58.2492951
1142,27.0,13.86,0.0,2006-11-29,-31.5307248,-58.2492951
1143,29.86,16.71,0.0,2006-11-30,-31.5307248,-58.2492951
1144,34.22,18.64,0.0,2006-12-01,-31.5307248,-58.2492951
1145,34.06,23.37,11.22,2006-12-02,-31.5307248,-58.2492951
1146,29.08,18.59,13.84,2006-12-03,-31.5307248,-58.2492951
1147,28.69,17.29,0.0,2006-12-04,-31.5307248,-58.2492951
1148,28.45,18.99,0.22,2006-12-05,-31.5307248,-58.2492951
1149,30.17,18.03,0.8,2006-12-06,-31.5307248,-58.2492951
1150,29.72,17.97,0.0,2006-12-07,-31.5307248,-58.2492951
1151,30.13,16.97,0.0,2006-12-08,-31.5307248,-58.2492951
1152,31.62,16.62,0.0,2006-12-09,-31.5307248,-58.2492951
1153,33.64,18.27,0.0,2006-12-10,-31.5307248,-58.2492951
1154,34.15,19.58,0.0,2006-12-11,-31.5307248,-58.2492951
1155,34.3,20.3,0.0,2006-12-12,-31.5307248,-58.2492951
1156,33.46,23.02,0.46,2006-12-13,-31.5307248,-58.2492951
1157,28.51,21.01,12.54,2006-12-14,-31.5307248,-58.2492951
1158,31.84,18.96,1.47,2006-12-15,-31.5307248,-58.2492951
1159,36.51,21.91,0.02,2006-12-16,-31.5307248,-58.2492951
1160,36.12,21.3,21.91,2006-12-17,-31.5307248,-58.2492951
1161,26.31,18.28,31.51,2006-12-18,-31.5307248,-58.2492951
1162,27.37,21.59,6.11,2006-12-19,-31.5307248,-58.2492951
1163,28.22,19.0,30.97,2006-12-20,-31.5307248,-58.2492951
1164,27.49,15.51,0.0,2006-12-21,-31.5307248,-58.2492951
1165,31.0,18.54,0.0,2006-12-22,-31.5307248,-58.2492951
1166,31.64,23.18,3.11,2006-12-23,-31.5307248,-58.2492951
1167,28.22,20.41,9.54,2006-12-24,-31.5307248,-58.2492951
1168,27.23,18.35,30.93,2006-12-25,-31.5307248,-58.2492951
1169,27.66,16.56,0.0,2006-12-26,-31.5307248,-58.2492951
1170,30.44,17.8,0.0,2006-12-27,-31.5307248,-58.2492951
1171,32.16,20.75,0.0,2006-12-28,-31.5307248,-58.2492951
1172,34.88,21.66,0.0,2006-12-29,-31.5307248,-58.2492951
1173,35.56,23.92,0.51,2006-12-30,-31.5307248,-58.2492951
1174,33.84,22.42,2.01,2006-12-31,-31.5307248,-58.2492951
1175,36.02,25.37,0.0,2007-01-01,-31.5307248,-58.2492951
1176,35.35,25.46,0.21,2007-01-02,-31.5307248,-58.2492951
1177,33.6,23.3,11.83,2007-01-03,-31.5307248,-58.2492951
1178,32.84,24.18,10.18,2007-01-04,-31.5307248,-58.2492951
1179,31.37,22.68,0.25,2007-01-05,-31.5307248,-58.2492951
1180,29.55,17.55,0.0,2007-01-06,-31.5307248,-58.2492951
1181,28.86,20.49,0.08,2007-01-07,-31.5307248,-58.2492951
1182,31.51,20.8,0.05,2007-01-08,-31.5307248,-58.2492951
1183,34.24,21.89,0.0,2007-01-09,-31.5307248,-58.2492951
1184,33.99,22.83,5.03,2007-01-10,-31.5307248,-58.2492951
1185,32.56,21.96,5.29,2007-01-11,-31.5307248,-58.2492951
1186,31.22,22.41,0.99,2007-01-12,-31.5307248,-58.2492951
1187,32.96,19.86,0.01,2007-01-13,-31.5307248,-58.2492951
1188,30.44,14.4,0.0,2007-01-14,-31.5307248,-58.2492951
1189,27.77,15.69,0.88,2007-01-15,-31.5307248,-58.2492951
1190,28.74,18.1,0.0,2007-01-16,-31.5307248,-58.2492951
1191,28.73,18.69,0.99,2007-01-17,-31.5307248,-58.2492951
1192,32.98,19.25,0.53,2007-01-18,-31.5307248,-58.2492951
1193,33.91,22.98,2.54,2007-01-19,-31.5307248,-58.2492951
1194,27.84,17.67,7.41,2007-01-20,-31.5307248,-58.2492951
1195,29.24,16.88,0.0,2007-01-21,-31.5307248,-58.2492951
1196,29.6,17.45,0.0,2007-01-22,-31.5307248,-58.2492951
1197,33.66,20.91,2.49,2007-01-23,-31.5307248,-58.2492951
1198,30.96,21.97,2.19,2007-01-24,-31.5307248,-58.2492951
1199,28.97,23.69,5.69,2007-01-25,-31.5307248,-58.2492951
1200,31.19,22.92,6.85,2007-01-26,-31.5307248,-58.2492951
1201,29.68,22.25,0.44,2007-01-27,-31.5307248,-58.2492951
1202,29.73,21.76,0.01,2007-01-28,-31.5307248,-58.2492951
1203,29.43,19.08,0.0,2007-01-29,-31.5307248,-58.2492951
1204,30.99,18.48,0.15,2007-01-30,-31.5307248,-58.2492951
1205,31.38,19.04,0.27,2007-01-31,-31.5307248,-58.2492951
1206,33.41,18.39,0.0,2007-02-01,-31.5307248,-58.2492951
1207,35.39,18.36,0.0,2007-02-02,-31.5307248,-58.2492951
1208,36.27,21.05,0.0,2007-02-03,-31.5307248,-58.2492951
1209,33.83,23.94,0.71,2007-02-04,-31.5307248,-58.2492951
1210,29.24,20.36,8.57,2007-02-05,-31.5307248,-58.2492951
1211,32.47,20.46,0.31,2007-02-06,-31.5307248,-58.2492951
1212,30.06,20.39,0.08,2007-02-07,-31.5307248,-58.2492951
1213,32.89,18.1,0.0,2007-02-08,-31.5307248,-58.2492951
1214,32.42,20.76,0.08,2007-02-09,-31.5307248,-58.2492951
1215,31.96,20.65,0.56,2007-02-10,-31.5307248,-58.2492951
1216,29.98,18.56,0.0,2007-02-11,-31.5307248,-58.2492951
1217,30.34,19.89,0.0,2007-02-12,-31.5307248,-58.2492951
1218,31.4,19.54,0.0,2007-02-13,-31.5307248,-58.2492951
1219,34.54,22.5,0.18,2007-02-14,-31.5307248,-58.2492951
1220,32.31,22.58,0.17,2007-02-15,-31.5307248,-58.2492951
1221,32.58,23.59,0.63,2007-02-16,-31.5307248,-58.2492951
1222,30.63,18.35,9.09,2007-02-17,-31.5307248,-58.2492951
1223,25.25,11.82,0.0,2007-02-18,-31.5307248,-58.2492951
1224,27.56,12.43,0.0,2007-02-19,-31.5307248,-58.2492951
1225,29.5,15.98,0.0,2007-02-20,-31.5307248,-58.2492951
1226,31.47,20.26,0.16,2007-02-21,-31.5307248,-58.2492951
1227,32.43,22.19,8.0,2007-02-22,-31.5307248,-58.2492951
1228,28.0,23.39,30.65,2007-02-23,-31.5307248,-58.2492951
1229,32.16,22.68,9.29,2007-02-24,-31.5307248,-58.2492951
1230,34.88,23.73,6.05,2007-02-25,-31.5307248,-58.2492951
1231,31.27,23.38,2.91,2007-02-26,-31.5307248,-58.2492951
1232,31.63,23.21,1.56,2007-02-27,-31.5307248,-58.2492951
1233,26.43,21.13,16.76,2007-02-28,-31.5307248,-58.2492951
1234,28.18,22.87,42.62,2007-03-01,-31.5307248,-58.2492951
1235,24.03,18.56,2.28,2007-03-02,-31.5307248,-58.2492951
1236,23.39,18.72,7.88,2007-03-03,-31.5307248,-58.2492951
1237,26.62,18.7,37.02,2007-03-04,-31.5307248,-58.2492951
1238,27.34,19.65,2.25,2007-03-05,-31.5307248,-58.2492951
1239,27.52,22.38,21.08,2007-03-06,-31.5307248,-58.2492951
1240,26.87,21.73,5.12,2007-03-07,-31.5307248,-58.2492951
1241,33.38,23.18,2.33,2007-03-08,-31.5307248,-58.2492951
1242,27.51,19.86,10.83,2007-03-09,-31.5307248,-58.2492951
1243,26.36,16.89,0.0,2007-03-10,-31.5307248,-58.2492951
1244,26.38,13.85,0.0,2007-03-11,-31.5307248,-58.2492951
1245,28.29,15.51,0.0,2007-03-12,-31.5307248,-58.2492951
1246,29.56,16.49,0.0,2007-03-13,-31.5307248,-58.2492951
1247,28.23,21.22,11.71,2007-03-14,-31.5307248,-58.2492951
1248,24.52,19.0,0.5,2007-03-15,-31.5307248,-58.2492951
1249,24.32,18.55,0.65,2007-03-16,-31.5307248,-58.2492951
1250,24.35,17.42,14.37,2007-03-17,-31.5307248,-58.2492951
1251,25.2,16.57,0.52,2007-03-18,-31.5307248,-58.2492951
1252,26.77,16.38,0.0,2007-03-19,-31.5307248,-58.2492951
1253,27.7,16.96,0.02,2007-03-20,-31.5307248,-58.2492951
1254,28.38,17.08,0.0,2007-03-21,-31.5307248,-58.2492951
1255,30.19,18.69,0.37,2007-03-22,-31.5307248,-58.2492951
1256,28.54,21.36,0.57,2007-03-23,-31.5307248,-58.2492951
1257,25.71,16.99,0.0,2007-03-24,-31.5307248,-58.2492951
1258,27.49,18.96,1.99,2007-03-25,-31.5307248,-58.2492951
1259,24.2,20.13,29.36,2007-03-26,-31.5307248,-58.2492951
1260,29.22,20.85,40.37,2007-03-27,-31.5307248,-58.2492951
1261,29.15,22.75,0.34,2007-03-28,-31.5307248,-58.2492951
1262,29.33,21.14,0.31,2007-03-29,-31.5307248,-58.2492951
1263,32.37,24.78,4.87,2007-03-30,-31.5307248,-58.2492951
1264,29.68,20.38,9.3,2007-03-31,-31.5307248,-58.2492951
1265,25.93,21.37,19.62,2007-04-01,-31.5307248,-58.2492951
1266,26.41,20.67,32.72,2007-04-02,-31.5307248,-58.2492951
1267,26.69,21.61,0.09,2007-04-03,-31.5307248,-58.2492951
1268,27.6,19.58,0.71,2007-04-04,-31.5307248,-58.2492951
1269,25.93,19.09,0.09,2007-04-05,-31.5307248,-58.2492951
1270,23.61,18.34,2.57,2007-04-06,-31.5307248,-58.2492951
1271,23.5,19.25,41.39,2007-04-07,-31.5307248,-58.2492951
1272,23.81,17.71,0.68,2007-04-08,-31.5307248,-58.2492951
1273,22.81,12.24,0.0,2007-04-09,-31.5307248,-58.2492951
1274,25.97,15.15,0.0,2007-04-10,-31.5307248,-58.2492951
1275,26.35,17.5,10.34,2007-04-11,-31.5307248,-58.2492951
1276,22.86,12.72,6.23,2007-04-12,-31.5307248,-58.2492951
1277,23.86,10.24,0.0,2007-04-13,-31.5307248,-58.2492951
1278,22.89,16.64,11.59,2007-04-14,-31.5307248,-58.2492951
1279,23.86,19.71,6.33,2007-04-15,-31.5307248,-58.2492951
1280,28.16,20.55,0.57,2007-04-16,-31.5307248,-58.2492951
1281,30.43,21.84,0.0,2007-04-17,-31.5307248,-58.2492951
1282,31.88,23.03,0.0,2007-04-18,-31.5307248,-58.2492951
1283,31.54,22.37,0.0,2007-04-19,-31.5307248,-58.2492951
1284,30.64,21.48,0.52,2007-04-20,-31.5307248,-58.2492951
1285,26.58,17.37,0.37,2007-04-21,-31.5307248,-58.2492951
1286,28.11,18.47,2.05,2007-04-22,-31.5307248,-58.2492951
1287,26.68,19.73,8.88,2007-04-23,-31.5307248,-58.2492951
1288,21.87,16.99,8.34,2007-04-24,-31.5307248,-58.2492951
1289,20.21,14.09,1.21,2007-04-25,-31.5307248,-58.2492951
1290,19.37,10.24,3.22,2007-04-26,-31.5307248,-58.2492951
1291,18.46,7.62,0.0,2007-04-27,-31.5307248,-58.2492951
1292,19.4,7.99,0.0,2007-04-28,-31.5307248,-58.2492951
1293,22.55,7.83,0.0,2007-04-29,-31.5307248,-58.2492951
1294,25.82,12.72,0.0,2007-04-30,-31.5307248,-58.2492951
1295,26.54,18.34,4.01,2007-05-01,-31.5307248,-58.2492951
1296,25.37,19.39,1.92,2007-05-02,-31.5307248,-58.2492951
1297,23.22,19.84,3.63,2007-05-03,-31.5307248,-58.2492951
1298,26.99,19.21,10.98,2007-05-04,-31.5307248,-58.2492951
1299,24.02,19.47,43.34,2007-05-05,-31.5307248,-58.2492951
1300,23.15,16.63,68.37,2007-05-06,-31.5307248,-58.2492951
1301,17.48,9.96,0.09,2007-05-07,-31.5307248,-58.2492951
1302,15.22,4.65,0.0,2007-05-08,-31.5307248,-58.2492951
1303,13.41,5.07,0.0,2007-05-09,-31.5307248,-58.2492951
1304,18.09,3.03,0.0,2007-05-10,-31.5307248,-58.2492951
1305,20.2,6.92,0.08,2007-05-11,-31.5307248,-58.2492951
1306,18.06,7.91,0.0,2007-05-12,-31.5307248,-58.2492951
1307,14.5,7.3,2.18,2007-05-13,-31.5307248,-58.2492951
1308,17.09,6.24,0.0,2007-05-14,-31.5307248,-58.2492951
1309,16.89,9.39,0.16,2007-05-15,-31.5307248,-58.2492951
1310,18.23,11.17,0.0,2007-05-16,-31.5307248,-58.2492951
1311,16.25,3.4,0.0,2007-05-17,-31.5307248,-58.2492951
1312,17.98,3.0,0.0,2007-05-18,-31.5307248,-58.2492951
1313,19.55,4.93,0.0,2007-05-19,-31.5307248,-58.2492951
1314,20.34,5.75,0.0,2007-05-20,-31.5307248,-58.2492951
1315,20.12,10.44,0.11,2007-05-21,-31.5307248,-58.2492951
1316,18.26,9.99,0.0,2007-05-22,-31.5307248,-58.2492951
1317,14.76,7.17,0.08,2007-05-23,-31.5307248,-58.2492951
1318,14.37,2.8,0.0,2007-05-24,-31.5307248,-58.2492951
1319,15.71,3.36,0.0,2007-05-25,-31.5307248,-58.2492951
1320,18.45,2.92,0.0,2007-05-26,-31.5307248,-58.2492951
1321,16.85,3.91,0.12,2007-05-27,-31.5307248,-58.2492951
1322,13.53,4.59,0.0,2007-05-28,-31.5307248,-58.2492951
1323,10.49,0.5,0.0,2007-05-29,-31.5307248,-58.2492951
1324,12.87,-1.2,0.0,2007-05-30,-31.5307248,-58.2492951
1325,12.55,4.28,0.0,2007-05-31,-31.5307248,-58.2492951
1326,16.26,8.3,0.0,2007-06-01,-31.5307248,-58.2492951
1327,20.05,5.08,0.0,2007-06-02,-31.5307248,-58.2492951
1328,20.36,5.56,0.0,2007-06-03,-31.5307248,-58.2492951
1329,20.65,3.68,0.0,2007-06-04,-31.5307248,-58.2492951
1330,21.68,5.9,0.0,2007-06-05,-31.5307248,-58.2492951
1331,20.42,5.59,0.0,2007-06-06,-31.5307248,-58.2492951
1332,20.25,3.24,0.0,2007-06-07,-31.5307248,-58.2492951
1333,20.68,3.73,0.0,2007-06-08,-31.5307248,-58.2492951
1334,21.06,11.26,0.41,2007-06-09,-31.5307248,-58.2492951
1335,19.21,8.77,0.01,2007-06-10,-31.5307248,-58.2492951
1336,18.32,11.44,0.14,2007-06-11,-31.5307248,-58.2492951
1337,19.03,11.32,0.0,2007-06-12,-31.5307248,-58.2492951
1338,19.06,14.71,2.29,2007-06-13,-31.5307248,-58.2492951
1339,19.49,13.6,0.85,2007-06-14,-31.5307248,-58.2492951
1340,15.44,7.79,2.83,2007-06-15,-31.5307248,-58.2492951
1341,12.23,1.33,0.0,2007-06-16,-31.5307248,-58.2492951
1342,14.53,3.82,0.0,2007-06-17,-31.5307248,-58.2492951
1343,13.6,1.29,0.0,2007-06-18,-31.5307248,-58.2492951
1344,15.14,9.81,0.89,2007-06-19,-31.5307248,-58.2492951
1345,24.62,11.6,0.7,2007-06-20,-31.5307248,-58.2492951
1346,21.35,12.0,19.74,2007-06-21,-31.5307248,-58.2492951
1347,18.48,13.19,60.96,2007-06-22,-31.5307248,-58.2492951
1348,17.07,10.43,5.03,2007-06-23,-31.5307248,-58.2492951
1349,13.13,2.76,0.0,2007-06-24,-31.5307248,-58.2492951
1350,12.05,1.03,0.0,2007-06-25,-31.5307248,-58.2492951
1351,10.3,6.06,7.1,2007-06-26,-31.5307248,-58.2492951
1352,13.0,2.74,5.74,2007-06-27,-31.5307248,-58.2492951
1353,14.09,0.69,0.0,2007-06-28,-31.5307248,-58.2492951
1354,13.23,3.31,0.0,2007-06-29,-31.5307248,-58.2492951
1355,11.32,2.8,0.0,2007-06-30,-31.5307248,-58.2492951
1356,10.25,6.08,0.29,2007-07-01,-31.5307248,-58.2492951
1357,10.07,2.82,0.01,2007-07-02,-31.5307248,-58.2492951
1358,13.95,3.68,0.01,2007-07-03,-31.5307248,-58.2492951
1359,21.9,9.47,0.0,2007-07-04,-31.5307248,-58.2492951
1360,24.82,14.94,0.0,2007-07-05,-31.5307248,-58.2492951
1361,22.32,14.06,0.0,2007-07-06,-31.5307248,-58.2492951
1362,18.48,11.26,1.32,2007-07-07,-31.5307248,-58.2492951
1363,12.97,7.56,0.33,2007-07-08,-31.5307248,-58.2492951
1364,10.75,5.63,3.32,2007-07-09,-31.5307248,-58.2492951
1365,6.62,1.69,2.83,2007-07-10,-31.5307248,-58.2492951
1366,10.05,-3.14,0.0,2007-07-11,-31.5307248,-58.2492951
1367,10.76,-2.75,0.0,2007-07-12,-31.5307248,-58.2492951
1368,12.41,0.03,0.0,2007-07-13,-31.5307248,-58.2492951
1369,14.08,4.28,0.0,2007-07-14,-31.5307248,-58.2492951
1370,15.98,0.9,0.0,2007-07-15,-31.5307248,-58.2492951
1371,17.33,1.57,0.0,2007-07-16,-31.5307248,-58.2492951
1372,15.39,5.83,0.0,2007-07-17,-31.5307248,-58.2492951
1373,17.28,1.79,0.0,2007-07-18,-31.5307248,-58.2492951
1374,20.76,6.36,0.0,2007-07-19,-31.5307248,-58.2492951
1375,19.24,5.75,0.0,2007-07-20,-31.5307248,-58.2492951
1376,18.06,5.37,1.16,2007-07-21,-31.5307248,-58.2492951
1377,15.3,9.49,0.01,2007-07-22,-31.5307248,-58.2492951
1378,15.86,1.97,0.0,2007-07-23,-31.5307248,-58.2492951
1379,13.84,6.34,0.0,2007-07-24,-31.5307248,-58.2492951
1380,14.45,-0.02,0.0,2007-07-25,-31.5307248,-58.2492951
1381,20.09,2.57,0.0,2007-07-26,-31.5307248,-58.2492951
1382,17.33,6.99,0.0,2007-07-27,-31.5307248,-58.2492951
1383,11.27,0.79,0.0,2007-07-28,-31.5307248,-58.2492951
1384,13.13,-0.54,0.0,2007-07-29,-31.5307248,-58.2492951
1385,15.98,3.31,0.0,2007-07-30,-31.5307248,-58.2492951
1386,19.63,2.89,0.0,2007-07-31,-31.5307248,-58.2492951
1387,18.56,6.27,0.12,2007-08-01,-31.5307248,-58.2492951
1388,16.34,8.15,0.4,2007-08-02,-31.5307248,-58.2492951
1389,10.55,7.6,6.68,2007-08-03,-31.5307248,-58.2492951
1390,8.84,4.42,0.01,2007-08-04,-31.5307248,-58.2492951
1391,11.41,3.01,0.03,2007-08-05,-31.5307248,-58.2492951
1392,10.56,6.54,2.27,2007-08-06,-31.5307248,-58.2492951
1393,17.36,3.13,0.0,2007-08-07,-31.5307248,-58.2492951
1394,19.19,5.14,0.0,2007-08-08,-31.5307248,-58.2492951
1395,16.2,9.47,8.93,2007-08-09,-31.5307248,-58.2492951
1396,13.98,7.8,9.1,2007-08-10,-31.5307248,-58.2492951
1397,14.07,-0.79,0.0,2007-08-11,-31.5307248,-58.2492951
1398,16.74,4.75,0.0,2007-08-12,-31.5307248,-58.2492951
1399,25.89,16.01,0.07,2007-08-13,-31.5307248,-58.2492951
1400,28.21,16.61,0.0,2007-08-14,-31.5307248,-58.2492951
1401,25.73,14.11,0.87,2007-08-15,-31.5307248,-58.2492951
1402,14.9,7.6,0.0,2007-08-16,-31.5307248,-58.2492951
1403,11.73,5.03,0.59,2007-08-17,-31.5307248,-58.2492951
1404,12.35,3.37,0.3,2007-08-18,-31.5307248,-58.2492951
1405,11.7,8.14,2.3,2007-08-19,-31.5307248,-58.2492951
1406,12.05,4.34,0.03,2007-08-20,-31.5307248,-58.2492951
1407,16.09,3.86,0.02,2007-08-21,-31.5307248,-58.2492951
1408,18.15,5.87,0.0,2007-08-22,-31.5307248,-58.2492951
1409,19.73,8.77,0.04,2007-08-23,-31.5307248,-58.2492951
1410,18.4,9.48,3.26,2007-08-24,-31.5307248,-58.2492951
1411,15.92,7.55,0.36,2007-08-25,-31.5307248,-58.2492951
1412,13.2,9.06,8.22,2007-08-26,-31.5307248,-58.2492951
1413,15.65,2.4,0.0,2007-08-27,-31.5307248,-58.2492951
1414,20.48,5.46,0.0,2007-08-28,-31.5307248,-58.2492951
1415,19.39,7.06,0.0,2007-08-29,-31.5307248,-58.2492951
1416,17.45,4.88,0.0,2007-08-30,-31.5307248,-58.2492951
1417,20.01,9.65,0.07,2007-08-31,-31.5307248,-58.2492951
1418,20.35,6.74,0.0,2007-09-01,-31.5307248,-58.2492951
1419,20.82,10.78,0.02,2007-09-02,-31.5307248,-58.2492951
1420,24.02,12.76,0.01,2007-09-03,-31.5307248,-58.2492951
1421,31.21,19.22,0.0,2007-09-04,-31.5307248,-58.2492951
1422,27.79,18.19,2.43,2007-09-05,-31.5307248,-58.2492951
1423,25.75,16.18,7.68,2007-09-06,-31.5307248,-58.2492951
1424,29.18,19.66,2.02,2007-09-07,-31.5307248,-58.2492951
1425,29.5,20.14,0.01,2007-09-08,-31.5307248,-58.2492951
1426,31.23,21.96,0.0,2007-09-09,-31.5307248,-58.2492951
1427,29.45,21.08,0.3,2007-09-10,-31.5307248,-58.2492951
1428,25.85,20.0,3.65,2007-09-11,-31.5307248,-58.2492951
1429,24.24,17.75,4.19,2007-09-12,-31.5307248,-58.2492951
1430,21.05,18.22,24.44,2007-09-13,-31.5307248,-58.2492951
1431,22.47,18.85,20.52,2007-09-14,-31.5307248,-58.2492951
1432,20.35,14.39,1.06,2007-09-15,-31.5307248,-58.2492951
1433,19.71,13.94,0.2,2007-09-16,-31.5307248,-58.2492951
1434,19.44,15.48,7.43,2007-09-17,-31.5307248,-58.2492951
1435,18.29,15.32,9.07,2007-09-18,-31.5307248,-58.2492951
1436,19.0,8.25,0.0,2007-09-19,-31.5307248,-58.2492951
1437,20.3,9.4,0.0,2007-09-20,-31.5307248,-58.2492951
1438,19.08,10.62,0.04,2007-09-21,-31.5307248,-58.2492951
1439,18.69,11.47,0.31,2007-09-22,-31.5307248,-58.2492951
1440,17.82,12.58,0.04,2007-09-23,-31.5307248,-58.2492951
1441,15.6,6.18,0.0,2007-09-24,-31.5307248,-58.2492951
1442,16.94,4.6,0.0,2007-09-25,-31.5307248,-58.2492951
1443,18.66,6.99,0.2,2007-09-26,-31.5307248,-58.2492951
1444,20.35,10.05,0.38,2007-09-27,-31.5307248,-58.2492951
1445,24.62,9.52,0.0,2007-09-28,-31.5307248,-58.2492951
1446,28.2,12.49,0.0,2007-09-29,-31.5307248,-58.2492951
1447,28.59,14.15,0.0,2007-09-30,-31.5307248,-58.2492951
1448,28.14,16.68,10.7,2007-10-01,-31.5307248,-58.2492951
1449,21.8,17.89,14.22,2007-10-02,-31.5307248,-58.2492951
1450,25.27,17.02,2.77,2007-10-03,-31.5307248,-58.2492951
1451,27.41,19.48,32.82,2007-10-04,-31.5307248,-58.2492951
1452,27.54,20.05,11.89,2007-10-05,-31.5307248,-58.2492951
1453,25.53,15.62,69.74,2007-10-06,-31.5307248,-58.2492951
1454,20.1,11.75,0.0,2007-10-07,-31.5307248,-58.2492951
1455,20.74,10.68,0.04,2007-10-08,-31.5307248,-58.2492951
1456,25.22,16.97,14.22,2007-10-09,-31.5307248,-58.2492951
1457,23.16,15.02,0.87,2007-10-10,-31.5307248,-58.2492951
1458,17.89,11.96,33.25,2007-10-11,-31.5307248,-58.2492951
1459,17.03,12.37,24.69,2007-10-12,-31.5307248,-58.2492951
1460,18.43,12.56,0.33,2007-10-13,-31.5307248,-58.2492951
1461,21.84,10.11,0.0,2007-10-14,-31.5307248,-58.2492951
1462,20.32,13.36,1.4,2007-10-15,-31.5307248,-58.2492951
1463,23.53,14.91,0.79,2007-10-16,-31.5307248,-58.2492951
1464,26.35,11.03,0.0,2007-10-17,-31.5307248,-58.2492951
1465,27.23,13.88,0.0,2007-10-18,-31.5307248,-58.2492951
1466,28.04,14.74,0.0,2007-10-19,-31.5307248,-58.2492951
1467,24.94,16.59,11.52,2007-10-20,-31.5307248,-58.2492951
1468,24.28,12.62,1.8,2007-10-21,-31.5307248,-58.2492951
1469,24.82,12.73,0.0,2007-10-22,-31.5307248,-58.2492951
1470,27.77,16.59,0.67,2007-10-23,-31.5307248,-58.2492951
